id_venda,data_venda,id_loja,id_vendedor,id_cliente,id_produto,quantidade,valor_bruto,desconto,valor_liquido,custo_total,status
3321,2025-02-27,1,13,916,110,4,613.4,30.67,582.73,307.28,Devolvida
3322,2025-06-09,2,1,797,113,1,644.98,0.0,644.98,381.24,Concluída
3323,2025-04-16,2,2,201,107,3,429.09,21.45,407.64,268.89,Concluída
3324,2025-05-04,2,1,265,112,1,2629.26,0.0,2629.26,1399.55,Concluída
3325,2025-06-09,2,2,530,107,2,286.06,28.61,257.45,179.26,Concluída
3326,2025-07-21,1,13,134,101,1,3176.69,0.0,3176.69,2004.75,Concluída
3327,2025-03-28,2,2,410,101,1,3176.69,0.0,3176.69,2004.75,Concluída
3328,2025-09-20,1,13,260,113,1,644.98,0.0,644.98,381.24,Concluída
3329,2025-12-28,1,13,720,107,3,429.09,0.0,429.09,268.89,Concluída
3330,2025-03-02,1,13,940,101,3,9530.07,953.01,8577.06,6014.25,Concluída
3331,2025-09-22,3,5,767,112,1,2629.26,0.0,2629.26,1399.55,Concluída
3332,2025-11-19,1,13,932,105,1,1347.1,0.0,1347.1,858.02,Devolvida
3333,2025-07-14,2,2,948,114,3,1322.85,198.43,1124.42,813.69,Devolvida
3334,2025-09-13,2,2,827,101,1,3176.69,317.67,2859.02,2004.75,Concluída
3335,2025-11-20,3,5,347,114,1,440.95,22.05,418.9,271.23,Concluída
3336,2025-01-15,1,13,872,102,1,4043.83,606.57,3437.26,1891.83,Concluída
3337,2025-03-12,1,13,980,104,4,11217.8,0.0,11217.8,6782.48,Concluída
3338,2025-05-17,3,6,102,111,3,9400.89,1410.13,7990.76,4838.28,Concluída
3339,2025-04-17,1,13,548,106,2,275.84,27.58,248.26,146.84,Cancelada
3340,2025-06-16,4,9,462,101,4,12706.76,0.0,12706.76,8019.0,Concluída
3341,2025-11-06,2,2,700,115,3,1551.39,0.0,1551.39,874.32,Concluída
3342,2025-04-07,2,3,810,105,3,4041.3,202.07,3839.23,2574.06,Cancelada
3343,2025-05-04,1,13,576,105,1,1347.1,67.36,1279.74,858.02,Concluída
3344,2025-08-26,1,13,177,113,1,644.98,0.0,644.98,381.24,Concluída
3345,2025-10-23,1,13,313,113,1,644.98,96.75,548.23,381.24,Concluída
3346,2025-11-10,4,8,590,106,1,137.92,6.9,131.02,73.42,Devolvida
3347,2025-12-23,2,3,715,106,2,275.84,0.0,275.84,146.84,Concluída
3348,2025-09-14,1,13,115,107,4,572.12,28.61,543.51,358.52,Devolvida
3349,2025-02-04,3,5,210,105,1,1347.1,0.0,1347.1,858.02,Concluída
3350,2025-12-23,4,9,189,104,1,2804.45,0.0,2804.45,1695.62,Concluída
3351,2025-04-19,2,1,433,105,3,4041.3,0.0,4041.3,2574.06,Concluída
3352,2025-02-16,3,6,873,101,1,3176.69,0.0,3176.69,2004.75,Concluída
3353,2025-02-22,1,13,652,111,1,3133.63,0.0,3133.63,1612.76,Concluída
3354,2025-05-03,1,13,895,113,3,1934.94,0.0,1934.94,1143.72,Concluída
3355,2025-02-16,3,5,178,111,2,6267.26,0.0,6267.26,3225.52,Concluída
3356,2025-05-06,1,13,793,103,2,415.48,41.55,373.93,266.48,Cancelada
3357,2025-04-14,3,5,174,111,1,3133.63,0.0,3133.63,1612.76,Concluída
3358,2025-07-27,3,6,569,102,2,8087.66,0.0,8087.66,3783.66,Concluída
3359,2025-06-16,1,13,974,112,1,2629.26,131.46,2497.8,1399.55,Concluída
3360,2025-10-14,1,13,856,109,3,1316.43,197.46,1118.97,875.88,Cancelada
3361,2025-12-12,5,12,285,102,3,12131.49,1213.15,10918.34,5675.49,Concluída
3362,2025-10-23,1,13,123,102,1,4043.83,0.0,4043.83,1891.83,Concluída
3363,2025-12-31,3,4,597,114,1,440.95,0.0,440.95,271.23,Concluída
3364,2025-07-05,4,7,750,113,1,644.98,64.5,580.48,381.24,Concluída
3365,2025-12-10,2,3,879,111,2,6267.26,940.09,5327.17,3225.52,Concluída
3366,2025-09-12,5,12,495,105,1,1347.1,67.36,1279.74,858.02,Concluída
3367,2025-08-23,1,13,574,109,3,1316.43,0.0,1316.43,875.88,Concluída
3368,2025-03-30,1,13,161,102,2,8087.66,404.38,7683.28,3783.66,Concluída
3369,2025-01-16,2,1,774,103,1,207.74,0.0,207.74,133.24,Concluída
3370,2025-11-11,2,2,422,112,1,2629.26,0.0,2629.26,1399.55,Concluída
3371,2025-04-15,2,1,849,110,2,306.7,0.0,306.7,153.64,Concluída
3372,2025-06-07,2,3,543,103,4,830.96,41.55,789.41,532.96,Concluída
3373,2025-01-08,1,13,10,114,2,881.9,0.0,881.9,542.46,Devolvida
3374,2025-08-17,1,13,500,109,2,877.62,0.0,877.62,583.92,Concluída
3375,2025-08-02,5,12,783,107,2,286.06,28.61,257.45,179.26,Concluída
3376,2025-01-19,2,3,36,110,4,613.4,61.34,552.06,307.28,Concluída
3377,2025-09-16,1,13,689,112,2,5258.52,0.0,5258.52,2799.1,Concluída
3378,2025-08-14,4,9,181,110,1,153.35,0.0,153.35,76.82,Concluída
3379,2025-05-27,3,5,832,106,1,137.92,0.0,137.92,73.42,Concluída
3380,2025-07-22,1,13,92,113,1,644.98,0.0,644.98,381.24,Concluída
3381,2025-10-28,1,13,592,106,1,137.92,13.79,124.13,73.42,Concluída
3382,2025-06-07,1,13,773,103,1,207.74,0.0,207.74,133.24,Concluída
3383,2025-11-10,5,10,60,104,1,2804.45,140.22,2664.23,1695.62,Concluída
3384,2025-05-11,1,13,976,108,1,424.26,0.0,424.26,191.74,Cancelada
3385,2025-01-17,5,11,772,113,2,1289.96,64.5,1225.46,762.48,Concluída
3386,2025-07-15,1,13,444,109,1,438.81,0.0,438.81,291.96,Concluída
3387,2025-07-24,4,8,126,103,1,207.74,0.0,207.74,133.24,Concluída
3388,2025-11-21,2,1,64,112,2,5258.52,262.93,4995.59,2799.1,Concluída
3389,2025-07-24,3,5,615,115,1,517.13,0.0,517.13,291.44,Concluída
3390,2025-04-22,5,10,154,109,3,1316.43,65.82,1250.61,875.88,Concluída
3391,2025-09-24,1,13,917,113,2,1289.96,64.5,1225.46,762.48,Concluída
3392,2025-04-01,1,13,105,101,1,3176.69,0.0,3176.69,2004.75,Concluída
3393,2025-12-24,3,4,8,109,2,877.62,0.0,877.62,583.92,Concluída
3394,2025-05-09,5,10,210,112,1,2629.26,0.0,2629.26,1399.55,Concluída
3395,2025-04-11,3,6,642,109,3,1316.43,0.0,1316.43,875.88,Concluída
3396,2025-07-07,1,13,131,106,2,275.84,27.58,248.26,146.84,Concluída
3397,2025-01-07,1,13,451,102,1,4043.83,202.19,3841.64,1891.83,Concluída
3398,2025-07-10,4,9,694,102,1,4043.83,0.0,4043.83,1891.83,Concluída
3399,2025-10-04,1,13,303,106,2,275.84,0.0,275.84,146.84,Concluída
3400,2025-12-20,1,13,502,111,2,6267.26,313.36,5953.9,3225.52,Concluída
3401,2025-12-09,1,13,31,106,1,137.92,0.0,137.92,73.42,Concluída
3402,2025-04-12,3,6,439,109,1,438.81,0.0,438.81,291.96,Concluída
3403,2025-03-09,2,3,219,111,2,6267.26,0.0,6267.26,3225.52,Concluída
3404,2025-11-11,5,11,936,115,2,1034.26,0.0,1034.26,582.88,Concluída
3405,2025-04-19,1,13,24,104,1,2804.45,0.0,2804.45,1695.62,Concluída
3406,2025-10-25,4,8,988,106,2,275.84,13.79,262.05,146.84,Concluída
3407,2025-01-16,1,13,406,107,1,143.03,14.3,128.73,89.63,Concluída
3408,2025-07-27,3,4,413,111,1,3133.63,470.04,2663.59,1612.76,Concluída
3409,2025-08-30,1,13,849,110,1,153.35,0.0,153.35,76.82,Concluída
3410,2025-10-14,3,6,631,102,3,12131.49,0.0,12131.49,5675.49,Concluída
3411,2025-04-05,1,13,391,103,1,207.74,0.0,207.74,133.24,Concluída
3412,2025-07-25,1,13,303,104,1,2804.45,420.67,2383.78,1695.62,Concluída
3413,2025-11-06,1,13,939,110,1,153.35,0.0,153.35,76.82,Concluída
3414,2025-06-14,4,8,425,106,1,137.92,6.9,131.02,73.42,Concluída
3415,2025-02-08,2,3,503,104,1,2804.45,0.0,2804.45,1695.62,Concluída
3416,2025-01-09,3,6,827,108,3,1272.78,0.0,1272.78,575.22,Concluída
3417,2025-12-16,4,7,360,112,1,2629.26,131.46,2497.8,1399.55,Concluída
3418,2025-12-27,4,7,970,112,1,2629.26,262.93,2366.33,1399.55,Concluída
3419,2025-10-16,1,13,437,111,1,3133.63,156.68,2976.95,1612.76,Concluída
3420,2025-01-18,3,5,562,109,1,438.81,21.94,416.87,291.96,Concluída
3421,2025-08-15,1,13,424,105,1,1347.1,67.36,1279.74,858.02,Concluída
3422,2025-10-13,5,12,708,104,2,5608.9,0.0,5608.9,3391.24,Concluída
3423,2025-11-19,5,10,496,107,2,286.06,14.3,271.76,179.26,Concluída
3424,2025-01-12,3,5,100,115,1,517.13,51.71,465.42,291.44,Concluída
3425,2025-12-03,3,6,973,109,1,438.81,0.0,438.81,291.96,Concluída
3426,2025-05-07,3,5,446,110,2,306.7,0.0,306.7,153.64,Concluída
3427,2025-04-20,3,4,553,108,2,848.52,84.85,763.67,383.48,Concluída
3428,2025-12-31,1,13,676,106,1,137.92,0.0,137.92,73.42,Devolvida
3429,2025-10-11,1,13,758,108,1,424.26,0.0,424.26,191.74,Cancelada
3430,2025-10-04,2,2,281,104,2,5608.9,0.0,5608.9,3391.24,Concluída
3431,2025-07-26,2,3,220,109,1,438.81,0.0,438.81,291.96,Concluída
3432,2025-03-18,1,13,288,107,2,286.06,42.91,243.15,179.26,Concluída
3433,2025-04-24,1,13,367,105,1,1347.1,0.0,1347.1,858.02,Concluída
3434,2025-02-27,1,13,703,106,1,137.92,6.9,131.02,73.42,Concluída
3435,2025-02-02,1,13,215,106,3,413.76,0.0,413.76,220.26,Concluída
3436,2025-08-07,1,13,602,113,1,644.98,0.0,644.98,381.24,Concluída
3437,2025-05-22,2,3,936,110,1,153.35,7.67,145.68,76.82,Concluída
3438,2025-02-11,1,13,832,106,1,137.92,6.9,131.02,73.42,Concluída
3439,2025-12-15,2,2,360,109,2,877.62,43.88,833.74,583.92,Concluída
3440,2025-12-26,1,13,44,113,2,1289.96,0.0,1289.96,762.48,Concluída
3441,2025-04-24,1,13,135,114,1,440.95,22.05,418.9,271.23,Concluída
3442,2025-01-01,1,13,528,106,1,137.92,0.0,137.92,73.42,Concluída
3443,2025-03-27,3,5,198,113,1,644.98,0.0,644.98,381.24,Concluída
3444,2025-01-16,1,13,831,106,3,413.76,0.0,413.76,220.26,Concluída
3445,2025-07-11,2,2,766,115,2,1034.26,0.0,1034.26,582.88,Concluída
3446,2025-10-18,4,7,195,115,1,517.13,25.86,491.27,291.44,Concluída
3447,2025-07-02,1,13,688,114,2,881.9,0.0,881.9,542.46,Concluída
3448,2025-10-23,2,2,84,109,1,438.81,21.94,416.87,291.96,Concluída
3449,2025-01-04,2,3,319,110,3,460.05,0.0,460.05,230.46,Concluída
3450,2025-03-25,4,9,929,112,4,10517.04,525.85,9991.19,5598.2,Devolvida
3451,2025-01-09,2,3,104,110,1,153.35,0.0,153.35,76.82,Concluída
3452,2025-04-17,4,7,781,104,1,2804.45,0.0,2804.45,1695.62,Devolvida
3453,2025-01-22,2,2,43,111,1,3133.63,470.04,2663.59,1612.76,Concluída
3454,2025-12-13,1,13,508,106,1,137.92,0.0,137.92,73.42,Concluída
3455,2025-08-18,1,13,398,107,1,143.03,7.15,135.88,89.63,Cancelada
3456,2025-04-03,5,12,135,112,1,2629.26,0.0,2629.26,1399.55,Concluída
3457,2025-07-18,3,5,966,102,1,4043.83,0.0,4043.83,1891.83,Concluída
3458,2025-02-26,1,13,50,114,2,881.9,0.0,881.9,542.46,Cancelada
3459,2025-12-08,3,6,728,111,2,6267.26,626.73,5640.53,3225.52,Concluída
3460,2025-11-08,5,10,61,103,1,207.74,0.0,207.74,133.24,Concluída
3461,2025-09-11,3,4,61,107,2,286.06,0.0,286.06,179.26,Concluída
3462,2025-12-06,1,13,569,111,2,6267.26,313.36,5953.9,3225.52,Devolvida
3463,2025-02-23,4,9,721,107,2,286.06,0.0,286.06,179.26,Concluída
3464,2025-10-08,1,13,368,101,1,3176.69,0.0,3176.69,2004.75,Concluída
3465,2025-01-26,4,8,7,109,1,438.81,21.94,416.87,291.96,Concluída
3466,2025-12-19,5,10,260,105,2,2694.2,134.71,2559.49,1716.04,Concluída
3467,2025-10-05,3,6,626,108,3,1272.78,0.0,1272.78,575.22,Concluída
3468,2025-10-10,4,8,436,110,1,153.35,0.0,153.35,76.82,Concluída
3469,2025-01-16,4,7,605,111,2,6267.26,313.36,5953.9,3225.52,Concluída
3470,2025-09-14,1,13,709,108,1,424.26,0.0,424.26,191.74,Concluída
3471,2025-04-23,3,6,560,115,2,1034.26,0.0,1034.26,582.88,Concluída
3472,2025-05-13,1,13,81,105,1,1347.1,0.0,1347.1,858.02,Concluída
3473,2025-11-14,1,13,930,107,1,143.03,7.15,135.88,89.63,Concluída
3474,2025-11-18,2,2,416,113,1,644.98,0.0,644.98,381.24,Concluída
3475,2025-06-26,1,13,401,114,4,1763.8,0.0,1763.8,1084.92,Concluída
3476,2025-11-19,2,2,301,111,2,6267.26,626.73,5640.53,3225.52,Concluída
3477,2025-01-08,1,13,133,110,2,306.7,46.0,260.7,153.64,Concluída
3478,2025-07-19,1,13,446,101,2,6353.38,0.0,6353.38,4009.5,Concluída
3479,2025-05-19,4,8,898,109,1,438.81,0.0,438.81,291.96,Concluída
3480,2025-07-31,2,1,128,107,1,143.03,0.0,143.03,89.63,Concluída
3481,2025-09-09,4,8,46,103,1,207.74,0.0,207.74,133.24,Cancelada
3482,2025-03-09,1,13,331,103,1,207.74,31.16,176.58,133.24,Concluída
3483,2025-06-24,4,8,852,101,1,3176.69,0.0,3176.69,2004.75,Concluída
3484,2025-11-14,1,13,900,102,1,4043.83,0.0,4043.83,1891.83,Cancelada
3485,2025-01-29,1,13,9,111,1,3133.63,156.68,2976.95,1612.76,Concluída
3486,2025-04-12,4,7,737,102,1,4043.83,0.0,4043.83,1891.83,Concluída
3487,2025-06-18,3,6,236,105,2,2694.2,0.0,2694.2,1716.04,Concluída
3488,2025-12-31,1,13,905,103,3,623.22,0.0,623.22,399.72,Cancelada
3489,2025-04-26,3,5,931,112,2,5258.52,0.0,5258.52,2799.1,Concluída
3490,2025-10-03,5,11,525,104,1,2804.45,280.44,2524.01,1695.62,Concluída
3491,2025-12-15,4,8,897,114,1,440.95,22.05,418.9,271.23,Concluída
3492,2025-06-05,1,13,99,115,1,517.13,51.71,465.42,291.44,Concluída
3493,2025-02-17,1,13,515,102,2,8087.66,1213.15,6874.51,3783.66,Concluída
3494,2025-10-18,1,13,167,107,1,143.03,0.0,143.03,89.63,Concluída
3495,2025-08-11,4,9,341,106,1,137.92,0.0,137.92,73.42,Concluída
3496,2025-06-27,4,8,219,113,2,1289.96,0.0,1289.96,762.48,Cancelada
3497,2025-03-15,1,13,844,111,1,3133.63,0.0,3133.63,1612.76,Concluída
3498,2025-03-07,3,4,335,102,1,4043.83,0.0,4043.83,1891.83,Concluída
3499,2025-10-13,4,9,26,106,1,137.92,0.0,137.92,73.42,Concluída
3500,2025-04-28,2,3,192,109,4,1755.24,0.0,1755.24,1167.84,Devolvida
3501,2025-08-14,1,13,389,115,1,517.13,0.0,517.13,291.44,Concluída
3502,2025-10-07,5,11,329,112,2,5258.52,0.0,5258.52,2799.1,Concluída
3503,2025-12-07,1,13,321,104,1,2804.45,140.22,2664.23,1695.62,Concluída
3504,2025-07-19,2,3,195,102,1,4043.83,202.19,3841.64,1891.83,Concluída
3505,2025-03-07,1,13,493,114,1,440.95,44.09,396.86,271.23,Concluída
3506,2025-05-15,1,13,16,113,1,644.98,0.0,644.98,381.24,Concluída
3507,2025-03-14,3,6,392,115,1,517.13,25.86,491.27,291.44,Concluída
3508,2025-04-15,1,13,100,113,1,644.98,64.5,580.48,381.24,Concluída
3509,2025-05-05,5,12,956,108,1,424.26,0.0,424.26,191.74,Concluída
3510,2025-01-15,1,13,765,104,2,5608.9,0.0,5608.9,3391.24,Concluída
3511,2025-11-04,3,5,757,112,1,2629.26,0.0,2629.26,1399.55,Concluída
3512,2025-07-31,3,6,544,109,1,438.81,21.94,416.87,291.96,Concluída
3513,2025-07-26,1,13,119,106,1,137.92,0.0,137.92,73.42,Concluída
3514,2025-04-22,2,1,528,103,1,207.74,0.0,207.74,133.24,Concluída
3515,2025-04-18,1,13,172,103,1,207.74,0.0,207.74,133.24,Concluída
3516,2025-01-21,5,11,15,105,1,1347.1,67.36,1279.74,858.02,Devolvida
3517,2025-09-26,1,13,569,108,1,424.26,0.0,424.26,191.74,Concluída
3518,2025-05-11,1,13,227,107,1,143.03,14.3,128.73,89.63,Devolvida
3519,2025-06-30,2,1,689,108,1,424.26,21.21,403.05,191.74,Concluída
3520,2025-10-09,4,7,887,103,2,415.48,0.0,415.48,266.48,Concluída
3521,2025-10-25,4,7,880,114,1,440.95,44.09,396.86,271.23,Concluída
3522,2025-09-04,2,2,781,108,1,424.26,0.0,424.26,191.74,Concluída
3523,2025-11-03,1,13,929,105,2,2694.2,0.0,2694.2,1716.04,Concluída
3524,2025-08-09,2,3,779,101,3,9530.07,0.0,9530.07,6014.25,Devolvida
3525,2025-01-17,5,12,361,104,1,2804.45,0.0,2804.45,1695.62,Concluída
3526,2025-05-16,1,13,534,113,2,1289.96,0.0,1289.96,762.48,Devolvida
3527,2025-02-16,1,13,881,113,1,644.98,0.0,644.98,381.24,Devolvida
3528,2025-04-03,1,13,768,104,1,2804.45,140.22,2664.23,1695.62,Concluída
3529,2025-12-29,1,13,809,107,1,143.03,14.3,128.73,89.63,Concluída
3530,2025-12-19,2,2,594,106,3,413.76,20.69,393.07,220.26,Concluída
3531,2025-11-17,3,6,955,105,1,1347.1,0.0,1347.1,858.02,Concluída
3532,2025-04-12,5,10,782,114,1,440.95,44.09,396.86,271.23,Concluída
3533,2025-10-23,2,2,410,108,1,424.26,0.0,424.26,191.74,Concluída
3534,2025-10-18,1,13,74,104,2,5608.9,0.0,5608.9,3391.24,Concluída
3535,2025-11-01,1,13,226,113,2,1289.96,0.0,1289.96,762.48,Cancelada
3536,2025-12-01,2,2,184,107,2,286.06,28.61,257.45,179.26,Concluída
3537,2025-11-08,3,6,831,108,2,848.52,0.0,848.52,383.48,Concluída
3538,2025-01-17,1,13,230,110,1,153.35,0.0,153.35,76.82,Devolvida
3539,2025-06-07,1,13,423,105,1,1347.1,0.0,1347.1,858.02,Concluída
3540,2025-10-27,3,4,3,114,2,881.9,132.28,749.62,542.46,Concluída
3541,2025-07-16,4,8,846,108,2,848.52,0.0,848.52,383.48,Concluída
3542,2025-12-04,3,4,351,115,1,517.13,0.0,517.13,291.44,Cancelada
3543,2025-07-15,2,3,391,108,2,848.52,0.0,848.52,383.48,Concluída
3544,2025-01-19,3,5,122,101,2,6353.38,317.67,6035.71,4009.5,Concluída
3545,2025-08-10,1,13,59,106,1,137.92,0.0,137.92,73.42,Concluída
3546,2025-03-23,5,11,636,108,1,424.26,21.21,403.05,191.74,Concluída
3547,2025-07-05,5,11,633,104,1,2804.45,280.44,2524.01,1695.62,Concluída
3548,2025-03-02,1,13,316,111,2,6267.26,313.36,5953.9,3225.52,Concluída
3549,2025-09-13,1,13,748,114,3,1322.85,0.0,1322.85,813.69,Devolvida
3550,2025-08-06,2,2,521,109,2,877.62,87.76,789.86,583.92,Concluída
3551,2025-08-04,4,7,951,113,1,644.98,32.25,612.73,381.24,Concluída
3552,2025-06-27,2,2,883,114,2,881.9,44.09,837.81,542.46,Concluída
3553,2025-04-19,5,10,876,107,1,143.03,14.3,128.73,89.63,Concluída
3554,2025-07-15,1,13,406,114,1,440.95,0.0,440.95,271.23,Concluída
3555,2025-06-29,3,5,754,106,1,137.92,6.9,131.02,73.42,Concluída
3556,2025-11-13,1,13,996,108,2,848.52,0.0,848.52,383.48,Concluída
3557,2025-05-03,1,13,929,105,3,4041.3,0.0,4041.3,2574.06,Concluída
3558,2025-03-08,1,13,248,108,1,424.26,0.0,424.26,191.74,Concluída
3559,2025-05-20,3,6,537,110,1,153.35,15.34,138.01,76.82,Concluída
3560,2025-05-13,1,13,243,108,2,848.52,0.0,848.52,383.48,Concluída
3561,2025-01-17,4,8,538,101,1,3176.69,0.0,3176.69,2004.75,Concluída
3562,2025-10-01,1,13,595,104,1,2804.45,0.0,2804.45,1695.62,Concluída
3563,2025-11-04,1,13,714,115,1,517.13,25.86,491.27,291.44,Concluída
3564,2025-08-23,1,13,90,106,1,137.92,13.79,124.13,73.42,Concluída
3565,2025-12-28,1,13,322,102,1,4043.83,202.19,3841.64,1891.83,Concluída
3566,2025-07-04,2,3,463,111,1,3133.63,0.0,3133.63,1612.76,Cancelada
3567,2025-07-22,2,3,438,105,2,2694.2,404.13,2290.07,1716.04,Cancelada
3568,2025-07-21,4,9,39,104,1,2804.45,280.44,2524.01,1695.62,Concluída
3569,2025-09-06,1,13,271,102,1,4043.83,0.0,4043.83,1891.83,Concluída
3570,2025-10-22,1,13,55,115,1,517.13,0.0,517.13,291.44,Concluída
3571,2025-01-23,2,3,113,111,3,9400.89,0.0,9400.89,4838.28,Concluída
3572,2025-09-23,1,13,488,110,2,306.7,0.0,306.7,153.64,Concluída
3573,2025-05-01,4,7,438,102,1,4043.83,0.0,4043.83,1891.83,Concluída
3574,2025-12-02,1,13,541,110,1,153.35,0.0,153.35,76.82,Cancelada
3575,2025-06-26,3,6,703,103,1,207.74,0.0,207.74,133.24,Concluída
3576,2025-07-26,4,8,343,107,2,286.06,0.0,286.06,179.26,Concluída
3577,2025-12-25,2,1,965,103,1,207.74,0.0,207.74,133.24,Concluída
3578,2025-02-18,4,9,113,103,1,207.74,0.0,207.74,133.24,Concluída
3579,2025-11-27,3,5,983,111,1,3133.63,156.68,2976.95,1612.76,Concluída
3580,2025-05-08,2,3,457,101,1,3176.69,158.83,3017.86,2004.75,Concluída
3581,2025-01-06,2,1,777,101,2,6353.38,317.67,6035.71,4009.5,Concluída
3582,2025-07-06,1,13,839,107,1,143.03,0.0,143.03,89.63,Devolvida
3583,2025-09-28,1,13,452,109,2,877.62,0.0,877.62,583.92,Concluída
3584,2025-01-06,1,13,474,104,1,2804.45,280.44,2524.01,1695.62,Concluída
3585,2025-12-20,3,5,899,105,2,2694.2,0.0,2694.2,1716.04,Concluída
3586,2025-11-11,1,13,888,108,1,424.26,21.21,403.05,191.74,Concluída
3587,2025-12-06,4,8,252,112,3,7887.78,0.0,7887.78,4198.65,Concluída
3588,2025-06-16,4,9,849,105,3,4041.3,606.2,3435.1,2574.06,Concluída
3589,2025-10-10,2,3,923,106,5,689.6,0.0,689.6,367.1,Concluída
3590,2025-04-06,5,10,473,111,3,9400.89,0.0,9400.89,4838.28,Concluída
3591,2025-06-25,1,13,128,112,1,2629.26,0.0,2629.26,1399.55,Cancelada
3592,2025-01-20,5,12,971,110,2,306.7,0.0,306.7,153.64,Concluída
3593,2025-01-11,5,10,933,104,1,2804.45,420.67,2383.78,1695.62,Concluída
3594,2025-01-02,5,10,451,110,2,306.7,0.0,306.7,153.64,Concluída
3595,2025-01-31,4,9,475,104,3,8413.35,0.0,8413.35,5086.86,Concluída
3596,2025-11-18,3,4,96,109,4,1755.24,0.0,1755.24,1167.84,Concluída
3597,2025-03-07,1,13,717,101,2,6353.38,317.67,6035.71,4009.5,Concluída
3598,2025-09-22,1,13,309,109,3,1316.43,65.82,1250.61,875.88,Concluída
3599,2025-05-02,5,10,932,106,1,137.92,0.0,137.92,73.42,Concluída
3600,2025-09-22,1,13,615,108,3,1272.78,0.0,1272.78,575.22,Concluída
3601,2025-03-18,1,13,654,111,1,3133.63,0.0,3133.63,1612.76,Concluída
3602,2025-02-13,2,2,149,114,2,881.9,44.09,837.81,542.46,Concluída
3603,2025-08-12,5,10,601,106,3,413.76,0.0,413.76,220.26,Concluída
3604,2025-07-05,1,13,703,107,2,286.06,14.3,271.76,179.26,Concluída
3605,2025-02-10,1,13,606,101,1,3176.69,317.67,2859.02,2004.75,Concluída
3606,2025-08-05,3,6,337,114,1,440.95,22.05,418.9,271.23,Concluída
3607,2025-02-22,3,5,16,114,2,881.9,0.0,881.9,542.46,Concluída
3608,2025-10-27,3,6,866,106,2,275.84,0.0,275.84,146.84,Concluída
3609,2025-05-11,1,13,43,104,3,8413.35,0.0,8413.35,5086.86,Cancelada
3610,2025-07-31,3,5,355,113,1,644.98,32.25,612.73,381.24,Concluída
3611,2025-04-18,1,13,521,109,1,438.81,0.0,438.81,291.96,Concluída
3612,2025-03-10,3,5,450,113,1,644.98,0.0,644.98,381.24,Concluída
3613,2025-11-18,2,2,279,106,1,137.92,0.0,137.92,73.42,Concluída
3614,2025-12-29,1,13,527,108,1,424.26,0.0,424.26,191.74,Concluída
3615,2025-05-08,2,2,631,101,1,3176.69,0.0,3176.69,2004.75,Concluída
3616,2025-06-19,5,12,292,109,2,877.62,0.0,877.62,583.92,Concluída
3617,2025-08-25,5,12,866,115,1,517.13,0.0,517.13,291.44,Concluída
3618,2025-10-16,1,13,675,114,1,440.95,0.0,440.95,271.23,Concluída
3619,2025-04-24,1,13,953,103,2,415.48,0.0,415.48,266.48,Concluída
3620,2025-01-11,1,13,802,103,3,623.22,93.48,529.74,399.72,Concluída
3621,2025-12-14,2,2,203,113,1,644.98,0.0,644.98,381.24,Concluída
3622,2025-02-27,3,4,283,102,1,4043.83,404.38,3639.45,1891.83,Concluída
3623,2025-01-29,1,13,345,109,1,438.81,0.0,438.81,291.96,Concluída
3624,2025-06-22,5,11,946,107,2,286.06,42.91,243.15,179.26,Concluída
3625,2025-10-13,5,12,220,104,1,2804.45,420.67,2383.78,1695.62,Concluída
3626,2025-12-25,5,11,425,109,1,438.81,21.94,416.87,291.96,Concluída
3627,2025-01-04,1,13,31,109,1,438.81,21.94,416.87,291.96,Concluída
3628,2025-02-10,2,2,933,106,2,275.84,0.0,275.84,146.84,Concluída
3629,2025-02-17,3,6,468,110,1,153.35,0.0,153.35,76.82,Concluída
3630,2025-01-24,4,9,699,104,3,8413.35,420.67,7992.68,5086.86,Concluída
3631,2025-09-26,2,3,519,109,1,438.81,21.94,416.87,291.96,Devolvida
3632,2025-01-18,1,13,612,102,1,4043.83,0.0,4043.83,1891.83,Concluída
3633,2025-01-23,1,13,50,101,2,6353.38,0.0,6353.38,4009.5,Concluída
3634,2025-05-02,3,6,444,104,1,2804.45,0.0,2804.45,1695.62,Cancelada
3635,2025-12-07,3,4,557,109,2,877.62,0.0,877.62,583.92,Cancelada
3636,2025-02-02,2,3,217,109,1,438.81,65.82,372.99,291.96,Concluída
3637,2025-02-20,4,8,792,108,1,424.26,0.0,424.26,191.74,Concluída
3638,2025-03-11,3,6,239,105,1,1347.1,0.0,1347.1,858.02,Concluída
3639,2025-07-27,2,2,285,103,2,415.48,0.0,415.48,266.48,Concluída
3640,2025-01-16,1,13,785,111,2,6267.26,313.36,5953.9,3225.52,Concluída
3641,2025-08-11,2,2,609,113,2,1289.96,0.0,1289.96,762.48,Concluída
3642,2025-10-09,2,2,280,110,1,153.35,0.0,153.35,76.82,Concluída
3643,2025-12-06,1,13,394,114,2,881.9,132.28,749.62,542.46,Concluída
3644,2025-12-27,1,13,830,106,1,137.92,0.0,137.92,73.42,Concluída
3645,2025-03-15,1,13,11,103,2,415.48,20.77,394.71,266.48,Concluída
3646,2025-01-06,4,9,825,107,1,143.03,21.45,121.58,89.63,Concluída
3647,2025-08-03,3,6,66,115,1,517.13,77.57,439.56,291.44,Concluída
3648,2025-03-13,2,1,249,111,2,6267.26,0.0,6267.26,3225.52,Concluída
